posicao_sk;#corrida_sk;#piloto_sk;#construtor_sk;total_pontos;posicao_campeonato;total_vitorias;standing_brz_id_auditoria
794;58;27;;0.0;19;0;12932
795;58;35;;6.0;12;0;12931
796;58;21;;24.0;4;1;12930
797;58;11;;0.0;21;0;12929
798;58;33;;0.0;20;0;12928
799;58;15;;0.0;16;0;12927
800;58;22;;8.0;8;0;12926
801;58;23;;7.0;9;0;12925
802;58;26;;0.0;17;0;12924
803;58;2;;6.0;10;0;12923
804;58;24;;0.0;18;0;12922
805;58;14;;1.0;14;0;12921
806;58;13;;20.0;5;0;12920
807;58;32;;1.0;15;0;12919
808;58;3;;4.0;13;0;12918
809;58;17;;6.0;11;0;12917
810;58;31;;15.0;7;0;12916
811;58;18;;16.0;6;0;12915
812;58;8;;27.0;3;0;12914
813;58;30;;39.0;2;2;12913
814;58;4;;54.0;1;3;12912
815;59;36;;0.0;23;0;12956
816;59;34;;0.0;22;0;12955
817;59;27;;0.0;19;0;12954
818;59;35;;6.0;13;0;12953
819;59;21;;27.0;3;1;12952
820;59;11;;0.0;21;0;12951
821;59;33;;0.0;20;0;12950
822;59;15;;0.0;16;0;12949
823;59;22;;13.0;8;0;12948
824;59;23;;8.0;9;0;12947
825;59;26;;0.0;17;0;12946
826;59;2;;8.0;10;0;12945
827;59;24;;0.0;18;0;12944
828;59;14;;7.0;11;0;12943
829;59;13;;20.0;6;0;12942
830;59;32;;1.0;15;0;12941
831;59;3;;4.0;14;0;12940
832;59;17;;6.0;12;0;12939
833;59;31;;23.0;5;0;12938
834;59;18;;16.0;7;0;12937
835;59;8;;27.0;4;0;12936
836;59;30;;43.0;2;2;12935
837;59;4;;64.0;1;4;12934
838;60;36;;0.0;23;0;12979
839;60;34;;0.0;22;0;12978
840;60;27;;0.0;19;0;12977
841;60;35;;7.0;12;0;12976
842;60;21;;32.0;4;1;12975
843;60;11;;0.0;21;0;12974
844;60;33;;0.0;20;0;12973
845;60;15;;0.0;16;0;12972
846;60;22;;13.0;8;0;12971
847;60;23;;8.0;10;0;12970
848;60;26;;0.0;17;0;12969
849;60;2;;10.0;9;0;12968
850;60;24;;0.0;18;0;12967
851;60;14;;7.0;11;0;12966
852;60;13;;24.0;6;0;12965
853;60;32;;1.0;15;0;12964
854;60;3;;4.0;14;0;12963
855;60;17;;6.0;13;0;12962
856;60;31;;26.0;5;0;12961
857;60;18;;16.0;7;0;12960
858;60;8;;33.0;3;0;12959
859;60;30;;51.0;2;2;12958
860;60;4;;74.0;1;5;12957
861;61;36;;0.0;23;0;13002
862;61;34;;0.0;22;0;13001
863;61;27;;0.0;19;0;13000
864;61;35;;7.0;12;0;12999
865;61;21;;37.0;4;1;12998
866;61;11;;0.0;21;0;12997
867;61;33;;0.0;20;0;12996
868;61;15;;3.0;15;0;12995
869;61;22;;13.0;8;0;12994
870;61;23;;8.0;10;0;12993
871;61;26;;0.0;17;0;12992
872;61;2;;12.0;9;0;12991
873;61;24;;0.0;18;0;12990
874;61;14;;8.0;11;0;12989
875;61;13;;28.0;5;0;12988
876;61;32;;1.0;16;0;12987
877;61;3;;4.0;14;0;12986
878;61;17;;6.0;13;0;12985
879;61;31;;26.0;6;0;12984
880;61;18;;16.0;7;0;12983
881;61;8;;39.0;3;0;12982
882;61;30;;59.0;2;2;12981
883;61;4;;84.0;1;6;12980
884;62;36;;0.0;23;0;13025
885;62;34;;0.0;22;0;13024
886;62;27;;0.0;19;0;13023
887;62;35;;7.0;13;0;13022
888;62;21;;43.0;3;1;13021
889;62;11;;0.0;21;0;13020
890;62;33;;0.0;20;0;13019
891;62;15;;8.0;12;0;13018
892;62;22;;16.0;8;0;13017
893;62;23;;8.0;11;0;13016
894;62;26;;0.0;18;0;13015
895;62;2;;12.0;9;0;13014
896;62;24;;1.0;16;0;13013
897;62;14;;10.0;10;0;13012
898;62;13;;36.0;5;0;13011
899;62;32;;1.0;17;0;13010
900;62;3;;4.0;15;0;13009
901;62;17;;6.0;14;0;13008
902;62;31;;26.0;6;0;13007
903;62;18;;16.0;7;0;13006
904;62;8;;39.0;4;0;13005
905;62;30;;69.0;2;3;13004
906;62;4;;88.0;1;6;13003
907;63;37;;2.0;16;0;13049
908;63;36;;0.0;24;0;13048
909;63;34;;0.0;23;0;13047
910;63;27;;0.0;20;0;13046
911;63;35;;7.0;13;0;13045
912;63;21;;46.0;3;1;13044
913;63;11;;0.0;22;0;13043
914;63;33;;0.0;21;0;13042
915;63;15;;8.0;12;0;13041
916;63;22;;16.0;8;0;13040
917;63;23;;13.0;9;0;13039
918;63;26;;0.0;19;0;13038
919;63;2;;13.0;10;0;13037
920;63;24;;1.0;17;0;13036
921;63;14;;10.0;11;0;13035
922;63;13;;42.0;5;0;13034
923;63;32;;1.0;18;0;13033
924;63;3;;4.0;15;0;13032
925;63;17;;6.0;14;0;13031
926;63;31;;26.0;6;0;13030
927;63;18;;16.0;7;0;13029
928;63;8;;43.0;4;0;13028
929;63;30;;79.0;2;4;13027
930;63;4;;96.0;1;6;13026
931;64;37;;2.0;16;0;13073
932;64;36;;0.0;24;0;13072
933;64;34;;0.0;23;0;13071
934;64;27;;0.0;20;0;13070
935;64;35;;7.0;13;0;13069
936;64;21;;49.0;4;1;13068
937;64;11;;0.0;22;0;13067
938;64;33;;0.0;21;0;13066
939;64;15;;10.0;12;0;13065
940;64;22;;16.0;8;0;13064
941;64;23;;13.0;9;0;13063
942;64;26;;0.0;19;0;13062
943;64;2;;13.0;10;0;13061
944;64;24;;1.0;18;0;13060
945;64;14;;10.0;11;0;13059
946;64;13;;50.0;3;0;13058
947;64;32;;2.0;17;0;13057
948;64;3;;4.0;15;0;13056
949;64;17;;6.0;14;0;13055
950;64;31;;26.0;6;0;13054
951;64;18;;21.0;7;0;13053
952;64;8;;49.0;5;0;13052
953;64;30;;89.0;2;5;13051
954;64;4;;100.0;1;6;13050
955;65;37;;10.0;12;0;13097
956;65;36;;0.0;24;0;13096
957;65;34;;0.0;23;0;13095
958;65;27;;0.0;21;0;13094
959;65;35;;7.0;14;0;13093
960;65;21;;49.0;4;1;13092
961;65;11;;0.0;22;0;13091
962;65;33;;0.0;20;0;13090
963;65;15;;10.0;13;0;13089
964;65;22;;21.0;8;0;13088
965;65;23;;16.0;10;0;13087
966;65;26;;0.0;19;0;13086
967;65;2;;19.0;9;0;13085
968;65;24;;1.0;18;0;13084
969;65;14;;14.0;11;0;13083
970;65;13;;52.0;3;0;13082
971;65;32;;2.0;17;0;13081
972;65;3;;4.0;16;0;13080
973;65;17;;6.0;15;0;13079
974;65;31;;26.0;7;0;13078
975;65;18;;31.0;6;1;13077
976;65;8;;49.0;5;0;13076
977;65;30;;90.0;2;5;13075
978;65;4;;100.0;1;6;13074
979;66;9;;0.0;23;0;13122
980;66;37;;14.0;11;0;13121
981;66;36;;0.0;25;0;13120
982;66;34;;0.0;24;0;13119
983;66;27;;0.0;21;0;13118
984;66;35;;7.0;14;0;13117
985;66;21;;52.0;4;1;13116
986;66;11;;0.0;22;0;13115
987;66;33;;0.0;20;0;13114
988;66;15;;10.0;13;0;13113
989;66;22;;22.0;8;0;13112
990;66;23;;18.0;10;0;13111
991;66;26;;0.0;19;0;13110
992;66;2;;19.0;9;0;13109
993;66;24;;1.0;18;0;13108
994;66;14;;14.0;12;0;13107
995;66;13;;62.0;3;1;13106
996;66;32;;2.0;17;0;13105
997;66;3;;4.0;16;0;13104
998;66;17;;6.0;15;0;13103
999;66;31;;26.0;7;0;13102
1000;66;18;;36.0;6;1;13101
1001;66;8;;49.0;5;0;13100
1002;66;30;;96.0;2;5;13099
1003;66;4;;108.0;1;6;13098
1004;67;9;;6.0;15;0;13147
1005;67;37;;14.0;11;0;13146
1006;67;36;;0.0;25;0;13145
1007;67;34;;0.0;24;0;13144
1008;67;27;;0.0;22;0;13143
1009;67;35;;7.0;14;0;13142
1010;67;21;;57.0;4;1;13141
1011;67;11;;0.0;23;0;13140
1012;67;33;;0.0;21;0;13139
1013;67;15;;12.0;13;0;13138
1014;67;22;;25.0;8;0;13137
1015;67;23;;18.0;10;0;13136
1016;67;26;;0.0;20;0;13135
1017;67;2;;20.0;9;0;13134
1018;67;24;;1.0;19;0;13133
1019;67;14;;14.0;12;0;13132
1020;67;13;;62.0;3;1;13131
1021;67;32;;2.0;18;0;13130
1022;67;3;;4.0;17;0;13129
1023;67;17;;6.0;16;0;13128
1024;67;31;;26.0;7;0;13127
1025;67;18;;40.0;6;1;13126
1026;67;8;;57.0;5;0;13125
1027;67;30;;106.0;2;6;13124
1028;67;4;;108.0;1;6;13123
1029;68;29;;0.0;27;0;13174
1030;68;38;;0.0;24;0;13173
1031;68;9;;6.0;16;0;13172
1032;68;37;;18.0;10;0;13171
1033;68;36;;0.0;26;0;13170
1034;68;34;;0.0;25;0;13169
1035;68;27;;0.0;22;0;13168
1036;68;35;;7.0;15;0;13167
1037;68;21;;63.0;3;1;13166
1038;68;11;;0.0;23;0;13165
1039;68;33;;0.0;21;0;13164
1040;68;15;;12.0;13;0;13163
1041;68;22;;28.0;7;0;13162
1042;68;23;;18.0;11;0;13161
1043;68;26;;0.0;20;0;13160
1044;68;2;;22.0;9;0;13159
1045;68;24;;1.0;19;0;13158
1046;68;14;;14.0;12;0;13157
1047;68;13;;62.0;4;1;13156
1048;68;32;;2.0;18;0;13155
1049;68;3;;4.0;17;0;13154
1050;68;17;;7.0;14;0;13153
1051;68;31;;26.0;8;0;13152
1052;68;18;;45.0;6;1;13151
1053;68;8;;57.0;5;0;13150
1054;68;30;;116.0;1;7;13149
1055;68;4;;116.0;2;6;13148
1056;69;29;;0.0;27;0;13201
1057;69;38;;0.0;24;0;13200
1058;69;9;;6.0;16;0;13199
1059;69;37;;18.0;11;0;13198
1060;69;36;;0.0;26;0;13197
1061;69;34;;0.0;25;0;13196
1062;69;27;;0.0;22;0;13195
1063;69;35;;7.0;15;0;13194
1064;69;21;;69.0;4;1;13193
1065;69;11;;0.0;23;0;13192
1066;69;33;;0.0;21;0;13191
1067;69;15;;15.0;12;0;13190
1068;69;22;;28.0;7;0;13189
1069;69;23;;20.0;10;0;13188
1070;69;26;;0.0;20;0;13187
1071;69;2;;23.0;9;0;13186
1072;69;24;;1.0;19;0;13185
1073;69;14;;14.0;13;0;13184
1074;69;13;;70.0;3;1;13183
1075;69;32;;2.0;18;0;13182
1076;69;3;;4.0;17;0;13181
1077;69;17;;7.0;14;0;13180
1078;69;31;;26.0;8;0;13179
1079;69;18;;50.0;6;1;13178
1080;69;8;;61.0;5;0;13177
1081;69;30;;116.0;2;7;13176
1082;69;4;;126.0;1;7;13175
1083;70;29;;0.0;26;0;13228
1084;70;38;;0.0;24;0;13227
1085;70;9;;6.0;16;0;13226
1086;70;37;;19.0;11;0;13225
1087;70;36;;0.0;27;0;13224
1088;70;34;;0.0;25;0;13223
1089;70;27;;0.0;22;0;13222
1090;70;35;;7.0;15;0;13221
1091;70;21;;72.0;4;1;13220
1092;70;11;;0.0;23;0;13219
1093;70;33;;0.0;21;0;13218
1094;70;15;;15.0;12;0;13217
1095;70;22;;30.0;7;0;13216
1096;70;23;;20.0;10;0;13215
1097;70;26;;0.0;20;0;13214
1098;70;2;;23.0;9;0;13213
1099;70;24;;1.0;19;0;13212
1100;70;14;;14.0;13;0;13211
1101;70;13;;80.0;3;2;13210
1102;70;32;;2.0;18;0;13209
1103;70;3;;4.0;17;0;13208
1104;70;17;;7.0;14;0;13207
1105;70;31;;26.0;8;0;13206
1106;70;18;;56.0;6;1;13205
1107;70;8;;65.0;5;0;13204
1108;70;30;;121.0;2;7;13203
1109;70;4;;134.0;1;7;13202
1110;71;39;;0.0;13;0;70795
1111;71;11;;0.0;17;0;70794
1112;71;35;;0.0;12;0;70793
1113;71;23;;0.0;11;0;70792
1114;71;18;;0.0;16;0;70791
1115;71;13;;0.0;10;0;70790
1116;71;15;;0.0;9;0;70789
1117;71;8;;1.0;8;0;70788
1118;71;32;;2.0;7;0;70787
1119;71;31;;3.0;6;0;70786
1120;71;17;;4.0;5;0;70785
1121;71;14;;5.0;4;0;70784
1122;71;4;;6.0;3;0;70783
1123;71;22;;8.0;2;0;70782
1124;71;21;;10.0;1;1;70781
1125;72;30;;2.0;11;0;70818
1126;72;40;;0.0;18;0;70817
1127;72;33;;0.0;15;0;70816
1128;72;39;;0.0;14;0;70815
1129;72;11;;0.0;20;0;70814
1130;72;35;;0.0;16;0;70813
1131;72;23;;4.0;8;0;70812
1132;72;18;;0.0;19;0;70811
1133;72;13;;0.0;13;0;70810
1134;72;15;;8.0;3;0;70809
1135;72;8;;1.0;12;0;70808
1136;72;32;;3.0;10;0;70807
1137;72;31;;8.0;6;0;70806
1138;72;17;;4.0;9;0;70805
1139;72;14;;8.0;5;0;70804
1140;72;4;;16.0;1;1;70803
1141;72;22;;8.0;4;0;70802
1142;72;21;;10.0;2;1;70801
1143;73;2;;6.0;10;0;70840
1144;73;30;;2.0;14;0;70839
1145;73;40;;0.0;18;0;70838
1146;73;33;;0.0;15;0;70837
1147;73;39;;0.0;17;0;70836
1148;73;11;;0.0;21;0;70835
1149;73;35;;0.0;16;0;70834
1150;73;23;;9.0;4;0;70833
1151;73;18;;0.0;20;0;70832
1152;73;13;;2.0;13;0;70831
1153;73;15;;16.0;2;0;70830
1154;73;8;;7.0;8;0;70829
1155;73;32;;3.0;12;0;70828
1156;73;31;;8.0;7;0;70827
1157;73;17;;7.0;9;0;70826
1158;73;14;;9.0;5;0;70825
1159;73;4;;26.0;1;2;70824
1160;73;22;;8.0;6;0;70823
1161;73;21;;10.0;3;1;70822
1162;74;19;;0.0;24;0;70864
1163;74;27;;0.0;21;0;70863
1164;74;2;;9.0;5;0;70862
1165;74;30;;10.0;4;0;70861
1166;74;40;;0.0;20;0;70860
1167;74;33;;0.0;18;0;70859
1168;74;39;;0.0;19;0;70858
1169;74;11;;0.0;23;0;70857
1170;74;35;;5.0;13;0;70856
1171;74;23;;9.0;6;0;70855
1172;74;18;;0.0;22;0;70854
1173;74;13;;2.0;16;0;70853
1174;74;15;;20.0;2;0;70852
1175;74;8;;7.0;11;0;70851
1176;74;32;;3.0;15;0;70850
1177;74;31;;8.0;10;0;70849
1178;74;17;;9.0;8;0;70848
1179;74;14;;9.0;7;0;70847
1180;75;24;;1.0;17;0;70891
1181;75;25;;6.0;12;0;70890
1182;75;37;;4.0;14;0;70889
1183;75;19;;0.0;24;0;70888
1184;75;27;;0.0;21;0;70887
1185;75;2;;9.0;10;0;70886
1186;75;30;;10.0;7;0;70885
1187;75;40;;0.0;20;0;70884
1188;75;33;;0.0;18;0;70883
1189;75;39;;0.0;19;0;70882
1190;75;11;;0.0;23;0;70881
1191;75;35;;5.0;13;0;70880
1192;75;23;;14.0;5;0;70879
1193;75;18;;0.0;22;0;70878
1194;75;13;;2.0;16;0;70877
1195;75;15;;26.0;2;0;70876
1196;75;8;;17.0;3;1;70875
1197;75;32;;3.0;15;0;70874
1198;75;31;;10.0;8;0;70873
1199;75;17;;12.0;6;0;70872
1200;75;14;;10.0;9;0;70871
1201;76;19;;0.0;24;0;70912
1202;76;27;;0.0;21;0;70911
1203;76;2;;17.0;5;0;70910
1204;76;30;;12.0;9;0;70909
1205;76;40;;0.0;20;0;70908
1206;76;33;;0.0;18;0;70907
1207;76;39;;0.0;19;0;70906
1208;76;11;;0.0;23;0;70905
1209;76;35;;5.0;13;0;70904
1210;76;23;;17.0;6;0;70903
1211;76;18;;0.0;22;0;70902
1212;76;13;;2.0;16;0;70901
1213;76;15;;26.0;3;0;70900
1214;76;8;;27.0;2;2;70899
1215;76;32;;3.0;15;0;70898
1216;76;31;;14.0;8;0;70897
1217;76;17;;18.0;4;0;70896
1218;76;14;;10.0;10;0;70895
1219;76;4;;49.0;1;3;70894
1220;76;22;;9.0;11;0;70893
1221;76;21;;14.0;7;1;70892
1222;77;25;;6.0;12;0;70938
1223;77;37;;4.0;14;0;70937
1224;77;19;;0.0;24;0;70936
1225;77;27;;0.0;23;0;70935
1226;77;2;;25.0;4;0;70934
1227;77;30;;16.0;8;0;70933
1228;77;40;;0.0;21;0;70932
1229;77;33;;0.0;18;0;70931
1230;77;39;;0.0;20;0;70930
1231;77;11;;0.0;22;0;70929
1232;77;35;;5.0;13;0;70928
1233;77;23;;17.0;7;0;70927
1234;77;18;;0.0;19;0;70926
1235;77;13;;2.0;16;0;70925
1236;77;15;;27.0;3;0;70924
1237;77;8;;27.0;2;2;70923
1238;77;32;;3.0;15;0;70922
1239;77;31;;16.0;9;0;70921
1240;77;17;;18.0;5;0;70920
1241;77;14;;15.0;11;0;70919
1242;77;4;;59.0;1;4;70918
1243;77;22;;15.0;10;0;70917
1244;77;21;;17.0;6;1;70916
1245;78;25;;6.0;13;0;70962
1246;78;37;;4.0;15;0;70961
1247;78;19;;0.0;24;0;70960
1248;78;27;;0.0;21;0;70959
1249;78;2;;25.0;4;0;70958
1250;78;30;;24.0;5;0;70957
1251;78;40;;0.0;22;0;70956
1252;78;33;;0.0;18;0;70955
1253;78;39;;0.0;20;0;70954
1254;78;11;;0.0;23;0;70953
1255;78;35;;5.0;14;0;70952
1256;78;23;;20.0;8;0;70951
1257;78;18;;0.0;19;0;70950
1258;78;13;;7.0;12;0;70949
1259;78;15;;27.0;3;0;70948
1260;78;8;;37.0;2;3;70947
1261;78;32;;4.0;16;0;70946
1262;78;31;;16.0;11;0;70945
1263;78;17;;22.0;6;0;70944
1264;78;14;;17.0;10;0;70943
1265;78;4;;59.0;1;4;70942
1266;78;22;;21.0;7;0;70941
1267;78;21;;17.0;9;1;70940
1268;79;25;;6.0;14;0;70986
1269;79;37;;4.0;18;0;70985
1270;79;19;;0.0;25;0;70984
1271;79;27;;4.0;17;0;70983
1272;79;2;;25.0;6;0;70982
1273;79;30;;34.0;3;1;70981
1274;79;40;;3.0;20;0;70980
1275;79;33;;6.0;13;0;70979
1276;79;39;;5.0;16;0;70978
1277;79;11;;0.0;23;0;70977
1278;79;35;;5.0;15;0;70976
1279;79;23;;20.0;8;0;70975
1280;79;18;;0.0;22;0;70974
1281;79;13;;7.0;12;0;70973
1282;79;15;;27.0;5;0;70972
1283;79;8;;37.0;2;3;70971
1284;79;32;;4.0;19;0;70970
1285;79;31;;16.0;11;0;70969
1286;79;17;;22.0;7;0;70968
1287;79;14;;17.0;10;0;70967
1288;79;4;;59.0;1;4;70966
1289;79;22;;29.0;4;0;70965
1290;79;21;;17.0;9;1;70964
1291;80;25;;6.0;14;0;71011
1292;80;37;;4.0;19;0;71010
1293;80;19;;0.0;25;0;71009
1294;80;27;;4.0;18;0;71008
1295;80;2;;25.0;6;0;71007
1296;80;30;;40.0;3;1;71006
1297;80;40;;3.0;21;0;71005
1298;80;33;;6.0;13;0;71004
1299;80;39;;5.0;17;0;71003
1300;80;11;;0.0;23;0;71002
1301;80;35;;6.0;15;0;71001
1302;80;23;;22.0;8;0;71000
1303;80;18;;5.0;16;0;70999
1304;80;13;;7.0;12;0;70998
1305;80;15;;31.0;4;0;70997
1306;80;8;;45.0;2;3;70996
1307;80;32;;4.0;20;0;70995
1308;80;31;;16.0;11;0;70994
1309;80;17;;22.0;7;0;70993
1310;80;14;;17.0;10;0;70992
1311;80;4;;69.0;1;5;70991
1312;80;22;;29.0;5;0;70990
1313;80;21;;20.0;9;1;70989
1314;81;25;;6.0;15;0;71036
1315;81;37;;4.0;19;0;71035
1316;81;19;;0.0;25;0;71034
1317;81;27;;4.0;18;0;71033
1318;81;2;;25.0;8;0;71032
1319;81;30;;43.0;3;1;71031
1320;81;40;;3.0;21;0;71030
1321;81;33;;6.0;14;0;71029
1322;81;39;;5.0;17;0;71028
1323;81;11;;0.0;23;0;71027
1324;81;35;;6.0;16;0;71026
1325;81;23;;23.0;9;0;71025
1326;81;18;;9.0;12;0;71024
1327;81;13;;7.0;13;0;71023
1328;81;15;;31.0;5;0;71022
1329;81;8;;51.0;2;3;71021
1330;81;32;;4.0;20;0;71020
1331;81;31;;26.0;6;1;71019
1332;81;17;;22.0;10;0;71018
1333;81;14;;17.0;11;0;71017
1334;81;4;;77.0;1;5;71016
1335;81;22;;31.0;4;0;71015
1336;81;21;;25.0;7;1;71014
1337;82;24;;1.0;22;0;71062
1338;82;25;;6.0;15;0;71061
1339;82;37;;4.0;19;0;71060
1340;82;19;;0.0;26;0;71059
1341;82;27;;4.0;18;0;71058
1342;82;2;;25.0;9;0;71057
1343;82;30;;47.0;3;1;71056
1344;82;40;;3.0;21;0;71055
1345;82;33;;6.0;14;0;71054
1346;82;39;;5.0;17;0;71053
1347;82;11;;0.0;23;0;71052
1348;82;35;;6.0;16;0;71051
1349;82;23;;26.0;8;0;71050
1350;82;18;;15.0;12;0;71049
1351;82;13;;8.0;13;0;71048
1352;82;15;;31.0;6;0;71047
1353;82;8;;51.0;2;3;71046
1354;82;32;;4.0;20;0;71045
1355;82;31;;34.0;4;1;71044
1356;82;17;;22.0;10;0;71043
1357;82;14;;19.0;11;0;71042
1358;82;4;;87.0;1;6;71041
1359;82;22;;31.0;5;0;71040
1360;82;21;;30.0;7;1;71039
1361;83;24;;1.0;22;0;71088
1362;83;25;;6.0;15;0;71087
1363;83;37;;4.0;19;0;71086
1364;83;19;;0.0;26;0;71085
1365;83;27;;4.0;18;0;71084
1366;83;2;;28.0;9;0;71083
1367;83;30;;55.0;3;1;71082
1368;83;40;;3.0;21;0;71081
1369;83;33;;6.0;14;0;71080
1370;83;39;;5.0;17;0;71079
1371;83;11;;1.0;23;0;71078
1372;83;35;;6.0;16;0;71077
1373;83;23;;32.0;6;0;71076
1374;83;18;;19.0;11;0;71075
1375;83;13;;8.0;13;0;71074
1376;83;15;;36.0;4;0;71073
1377;83;8;;61.0;2;4;71072
1378;83;32;;4.0;20;0;71071
1379;83;31;;34.0;5;1;71070
1380;83;17;;24.0;10;0;71069
1381;83;14;;19.0;12;0;71068
1382;83;4;;87.0;1;6;71067
1383;83;22;;31.0;7;0;71066
1384;83;21;;30.0;8;1;71065
1385;84;24;;1.0;23;0;71114
1386;84;25;;6.0;15;0;71113
1387;84;37;;4.0;20;0;71112
1388;84;19;;0.0;26;0;71111
1389;84;27;;4.0;19;0;71110
1390;84;2;;28.0;9;0;71109
1391;84;30;;55.0;3;1;71108
1392;84;40;;3.0;21;0;71107
1393;84;33;;6.0;14;0;71106
1394;84;39;;5.0;17;0;71105
1395;84;11;;1.0;22;0;71104
1396;84;35;;6.0;16;0;71103
1397;84;23;;32.0;7;0;71102
1398;84;18;;23.0;11;0;71101
1399;84;13;;8.0;13;0;71100
1400;84;15;;39.0;5;0;71099
1401;84;8;;71.0;2;5;71098
1402;84;32;;5.0;18;0;71097
1403;84;31;;40.0;4;1;71096
1404;84;17;;24.0;10;0;71095
1405;84;14;;21.0;12;0;71094
1406;84;4;;95.0;1;6;71093
1407;84;22;;31.0;8;0;71092
1408;84;21;;35.0;6;1;71091
1409;85;41;;0.0;26;0;71141
1410;85;24;;1.0;24;0;71140
1411;85;25;;6.0;15;0;71139
1412;85;37;;4.0;20;0;71138
1413;85;19;;0.0;27;0;71137
1414;85;27;;4.0;19;0;71136
1415;85;2;;28.0;9;0;71135
1416;85;30;;55.0;3;1;71134
1417;85;40;;3.0;21;0;71133
1418;85;33;;6.0;14;0;71132
1419;85;39;;5.0;17;0;71131
1420;85;11;;1.0;23;0;71130
1421;85;35;;6.0;16;0;71129
1422;85;23;;35.0;7;0;71128
1423;85;18;;24.0;10;0;71127
1424;85;13;;8.0;13;0;71126
1425;85;15;;43.0;5;0;71125
1426;85;8;;76.0;2;5;71124
1427;85;32;;5.0;18;0;71123
1428;85;31;;50.0;4;2;71122
1429;85;17;;24.0;11;0;71121
1430;85;14;;21.0;12;0;71120
1431;85;4;;103.0;1;6;71119
1432;85;22;;31.0;8;0;71118
1433;85;21;;41.0;6;1;71117
1434;86;41;;0.0;26;0;71168
1435;86;24;;1.0;24;0;71167
1436;86;25;;6.0;16;0;71166
1437;86;37;;4.0;20;0;71165
1438;86;19;;0.0;27;0;71164
1439;86;27;;4.0;19;0;71163
1440;86;2;;28.0;11;0;71162
1441;86;30;;55.0;3;1;71161
1442;86;40;;3.0;21;0;71160
1443;86;33;;7.0;15;0;71159
1444;86;39;;5.0;17;0;71158
1445;86;11;;1.0;23;0;71157
1446;86;35;;9.0;13;0;71156
1447;86;23;;37.0;7;0;71155
1448;86;18;;30.0;9;0;71154
1449;86;13;;8.0;14;0;71153
1450;86;15;;43.0;5;0;71152
1451;86;8;;86.0;2;6;71151
1452;86;32;;5.0;18;0;71150
1453;86;31;;50.0;4;2;71149
1454;86;17;;29.0;10;0;71148
1455;86;14;;21.0;12;0;71147
1456;86;4;;111.0;1;6;71146
1457;86;22;;35.0;8;0;71145
1458;86;21;;41.0;6;1;71144
1459;87;41;;0.0;26;0;71195
1460;87;24;;1.0;24;0;71194
1461;87;25;;6.0;16;0;71193
1462;87;37;;4.0;20;0;71192
1463;87;19;;0.0;27;0;71191
1464;87;27;;4.0;19;0;71190
1465;87;2;;28.0;11;0;71189
1466;87;30;;60.0;4;1;71188
1467;87;40;;3.0;21;0;71187
1468;87;33;;7.0;15;0;71186
1469;87;39;;5.0;17;0;71185
1470;87;11;;1.0;23;0;71184
1471;87;35;;9.0;13;0;71183
1472;87;23;;38.0;8;0;71182
1473;87;18;;32.0;9;0;71181
1474;87;13;;8.0;14;0;71180
1475;87;15;;43.0;6;0;71179
1476;87;8;;94.0;2;6;71178
1477;87;32;;5.0;18;0;71177
1478;87;31;;60.0;3;3;71176
1479;87;17;;29.0;10;0;71175
1480;87;14;;21.0;12;0;71174
1481;87;4;;117.0;1;6;71173
1482;87;22;;38.0;7;0;71172
1483;87;21;;45.0;5;1;71171
1484;88;41;;0.0;26;0;71222
1485;88;24;;1.0;24;0;71221
1486;88;25;;6.0;16;0;71220
1487;88;37;;4.0;20;0;71219
1488;88;19;;0.0;27;0;71218
1489;88;27;;4.0;19;0;71217
1490;88;2;;28.0;11;0;71216
1491;88;30;;62.0;3;1;71215
1492;88;40;;3.0;21;0;71214
1493;88;33;;7.0;15;0;71213
1494;88;39;;5.0;17;0;71212
1495;88;11;;1.0;23;0;71211
1496;88;35;;9.0;13;0;71210
1497;88;23;;39.0;7;0;71209
1498;88;18;;36.0;9;0;71208
1499;88;13;;8.0;14;0;71207
1500;88;15;;43.0;6;0;71206
1501;88;8;;104.0;2;7;71205
1502;88;32;;5.0;18;0;71204
1503;88;31;;60.0;4;3;71203
1504;88;17;;34.0;10;0;71202
1505;88;14;;24.0;12;0;71201
1506;88;4;;123.0;1;6;71200
1507;88;22;;38.0;8;0;71199
1508;88;21;;53.0;5;1;71198
1509;89;41;;0.0;26;0;71249
1510;89;24;;1.0;24;0;71248
1511;89;25;;6.0;17;0;71247
1512;89;37;;4.0;20;0;71246
1513;89;19;;0.0;27;0;71245
1514;89;27;;4.0;19;0;71244
1515;89;2;;28.0;11;0;71243
1516;89;30;;62.0;3;1;71242
1517;89;40;;3.0;21;0;71241
1518;89;33;;7.0;16;0;71240
1519;89;39;;5.0;18;0;71239
1520;89;11;;1.0;23;0;71238
1521;89;35;;9.0;14;0;71237
1522;89;23;;45.0;6;0;71236
1523;89;18;;37.0;9;0;71235
1524;89;13;;11.0;13;0;71234
1525;89;15;;43.0;7;0;71233
1526;89;8;;112.0;2;7;71232
1527;89;32;;9.0;15;0;71231
1528;89;31;;60.0;4;3;71230
1529;89;17;;36.0;10;0;71229
1530;89;14;;24.0;12;0;71228
1531;89;4;;133.0;1;7;71227
1532;89;22;;38.0;8;0;71226
1533;89;21;;58.0;5;1;71225
1534;90;45;;0.0;14;0;12435
1535;90;44;;0.0;13;0;12434
1536;90;43;;0.0;12;0;12433
1537;90;32;;0.0;11;0;12432
